iter	Passed	Remaining
3225	39294	82512
3226	39302	82489
3227	39309	82467
3228	39316	82443
3229	39322	82419
3230	39329	82394
3231	39335	82370
3232	39341	82345
3233	39353	82334
3234	39364	82318
3235	39378	82309
3236	39386	82289
3237	39394	82268
3238	39404	82251
3239	39418	82242
3240	39432	82234
3241	39440	82215
3242	39452	82201
3243	39458	82177
3244	39470	82163
3245	39481	82149
3246	39492	82134
3247	39503	82120
3248	39514	82106
3249	39525	82092
3250	39534	82071
3251	39545	82058
3252	39557	82045
3253	39572	82038
3254	39578	82014
3255	39584	81989
3256	39599	81982
3257	39610	81968
3258	39616	81944
3259	39631	81937
3260	39643	81924
3261	39651	81904
3262	39663	81891
3263	39674	81877
3264	39686	81863
3265	39692	81840
3266	39706	81830
3267	39718	81819
3268	39732	81811
3269	39741	81792
3270	39752	81778
3271	39764	81764
3272	39770	81740
3273	39784	81732
3274	39792	81710
3275	39801	81693
3276	39808	81669
3277	39820	81657
3278	39834	81649
3279	39846	81636
3280	39857	81622
3281	39872	81615
3282	39886	81606
3283	39900	81599
3284	39914	81591
3285	39921	81567
3286	39934	81556
3287	39946	81546
3288	39960	81537
3289	39967	81513
3290	39981	81506
3291	39988	81482
3292	39999	81469
3293	40008	81449
3294	40019	81436
3295	40034	81429
3296	40049	81423
3297	40064	81416
3298	40079	81409
3299	40093	81402
3300	40108	81394
3301	40114	81370
3302	40126	81358
3303	40140	81350
3304	40155	81344
3305	40162	81320
3306	40168	81296
3307	40179	81281
3308	40193	81274
3309	40205	81260
3310	40216	81247
3311	40222	81223
3312	40236	81214
3313	40249	81203
3314	40264	81196
3315	40270	81172
3316	40282	81159
3317	40297	81152
3318	40305	81133
3319	40314	81113
3320	40320	81089
3321	40334	81080
3322	40348	81073
3323	40362	81064
3324	40375	81055
3325	40382	81031
3326	40388	81007
3327	40402	80999
3328	40414	80985
3329	40427	80976
3330	40435	80956
3331	40444	80936
3332	40450	80912
3333	40458	80893
3334	40472	80884
3335	40485	80873
3336	40496	80859
3337	40504	80840
3338	40519	80833
3339	40533	80824
3340	40544	80809
3341	40550	80785
3342	40560	80770
3343	40572	80756
3344	40583	80741
3345	40594	80728
3346	40605	80714
3347	40620	80707
3348	40635	80701
3349	40649	80693
3350	40662	80682
3351	40671	80663
3352	40685	80654
3353	40693	80634
3354	40701	80614
3355	40710	80595
3356	40723	80585
3357	40731	80565
3358	40745	80557
3359	40759	80548
3360	40774	80541
3361	40782	80521
3362	40795	80511
3363	40801	80487
3364	40815	80478
3365	40828	80468
3366	40834	80445
3367	40849	80437
3368	40864	80430
3369	40879	80424
3370	40893	80416
3371	40906	80406
3372	40919	80395
3373	40932	80385
3374	40946	80375
3375	40961	80370
3376	40969	80350
3377	40984	80342
3378	40990	80319
3379	41004	80310
3380	41016	80298
3381	41029	80288
3382	41037	80268
3383	41049	80254
3384	41060	80241
3385	41075	80233
3386	41084	80216
3387	41096	80202
3388	41110	80194
3389	41118	80175
3390	41127	80155
3391	41139	80144
3392	41153	80135
3393	41166	80126
3394	41180	80117
3395	41193	80106
3396	41205	80093
3397	41213	80074
3398	41227	80065
3399	41239	80052
3400	41250	80038
3401	41263	80028
3402	41275	80016
3403	41284	79997
3404	41299	79991
3405	41313	79982
3406	41323	79966
3407	41337	79958
3408	41352	79951
3409	41366	79942
3410	41375	79925
3411	41388	79914
3412	41402	79905
3413	41416	79896
3414	41429	79886
3415	41441	79874
3416	41456	79866
3417	41467	79853
3418	41481	79843
3419	41494	79835
3420	41509	79827
3421	41523	79819
3422	41535	79806
3423	41542	79785
3424	41554	79772
3425	41567	79762
3426	41574	79740
3427	41586	79727
3428	41601	79720
3429	41612	79707
3430	41620	79685
3431	41633	79676
3432	41647	79667
3433	41661	79658
3434	41674	79648
3435	41686	79636
3436	41696	79620
3437	41706	79603
3438	41716	79586
3439	41727	79573
3440	41741	79565
3441	41755	79555
3442	41769	79548
3443	41781	79535
3444	41791	79518
3445	41805	79509
3446	41816	79496
3447	41829	79485
3448	41840	79470
3449	41854	79463
3450	41869	79456
3451	41884	79449
3452	41899	79443
3453	41914	79435
3454	41923	79418
3455	41939	79413
3456	41952	79402
3457	41966	79393
3458	41977	79380
3459	41988	79366
3460	42004	79361
3461	42019	79353
3462	42030	79340
3463	42042	79326
3464	42049	79305
3465	42063	79297
3466	42078	79290
3467	42092	79281
3468	42107	79273
3469	42122	79267
3470	42133	79254
3471	42147	79244
3472	42161	79235
3473	42174	79226
3474	42186	79212
3475	42197	79199
3476	42208	79185
3477	42224	79179
3478	42237	79169
3479	42246	79150
3480	42259	79141
3481	42268	79122
3482	42283	79116
3483	42297	79107
3484	42313	79101
3485	42326	79092
3486	42338	79079
3487	42351	79069
3488	42367	79064
3489	42376	79045
3490	42384	79025
3491	42398	79017
3492	42406	78998
3493	42415	78979
3494	42429	78970
3495	42444	78964
3496	42459	78957
3497	42467	78938
3498	42480	78927
3499	42489	78908
3500	42497	78889
3501	42509	78876
3502	42515	78853
3503	42523	78834
3504	42535	78820
3505	42548	78810
3506	42562	78801
3507	42570	78782
3508	42584	78774
3509	42593	78754
3510	42608	78749
3511	42620	78736
3512	42629	78717
3513	42640	78703
3514	42649	78687
3515	42662	78676
3516	42671	78657
3517	42683	78645
3518	42695	78633
3519	42705	78616
3520	42719	78607
3521	42733	78599
3522	42745	78586
3523	42753	78567
3524	42762	78548
3525	42775	78539
3526	42789	78529
3527	42803	78522
3528	42815	78508
3529	42828	78498
3530	42836	78479
3531	42850	78470
3532	42859	78451
3533	42875	78446
3534	42882	78426
3535	42893	78412
3536	42908	78405
3537	42923	78397
3538	42936	78388
3539	42949	78377
3540	42963	78367
3541	42977	78359
3542	42985	78340
3543	42994	78321
3544	43010	78316
3545	43018	78297
3546	43033	78289
3547	43041	78270
3548	43048	78248
3549	43054	78225
3550	43068	78216
3551	43082	78208
3552	43097	78201
3553	43103	78178
3554	43117	78169
3555	43131	78161
3556	43146	78154
3557	43161	78146
3558	43174	78136
3559	43189	78129
3560	43204	78121
3561	43212	78102
3562	43226	78094
3563	43241	78086
3564	43256	78080
3565	43269	78070
3566	43284	78062
3567	43298	78054
3568	43312	78045
3569	43325	78035
3570	43341	78028
3571	43354	78019
3572	43361	77996
3573	43367	77973
3574	43373	77951
3575	43386	77940
3576	43402	77934
3577	43417	77928
3578	43430	77918
3579	43444	77908
3580	43457	77898
3581	43466	77879
3582	43476	77864
3583	43487	77850
3584	43502	77842
3585	43510	77824
3586	43521	77809
3587	43536	77801
3588	43549	77792
3589	43564	77785
3590	43578	77776
3591	43589	77762
3592	43598	77743
3593	43610	77732
3594	43621	77718
3595	43635	77709
3596	43649	77699
3597	43657	77681
3598	43666	77662
3599	43674	77643
3600	43689	77636
3601	43700	77621
3602	43712	77610
3603	43727	77602
3604	43738	77588
3605	43751	77578
3606	43761	77561
3607	43775	77552
3608	43790	77546
3609	43801	77531
3610	43809	77512
3611	43823	77503
3612	43839	77498
3613	43855	77493
3614	43866	77478
3615	43877	77464
3616	43888	77450
3617	43899	77436
3618	43909	77421
3619	43923	77412
3620	43937	77403
3621	43951	77394
3622	43965	77385
3623	43978	77374
3624	43991	77365
3625	44001	77348
3626	44016	77341
3627	44026	77326
3628	44041	77317
3629	44055	77309
3630	44067	77296
3631	44079	77284
3632	44092	77273
3633	44104	77262
3634	44116	77249
3635	44128	77237
3636	44141	77227
3637	44155	77218
3638	44167	77205
3639	44178	77190
3640	44190	77178
3641	44205	77171
3642	44216	77157
3643	44228	77144
3644	44240	77132
3645	44252	77120
3646	44266	77111
3647	44280	77103
3648	44293	77091
3649	44307	77083
3650	44318	77068
3651	44330	77056
3652	44344	77047
3653	44356	77035
3654	44370	77027
3655	44383	77016
3656	44396	77004
3657	44410	76995
3658	44425	76988
3659	44439	76979
3660	44451	76968
3661	44465	76959
3662	44478	76948
3663	44492	76939
3664	44505	76927
3665	44519	76919
3666	44531	76907
3667	44539	76886
3668	44551	76875
3669	44561	76858
3670	44573	76847
3671	44580	76825
3672	44592	76813
3673	44606	76805
3674	44621	76797
3675	44635	76788
3676	44648	76777
3677	44655	76756
3678	44668	76746
3679	44675	76726
3680	44688	76715
3681	44703	76707
3682	44711	76687
3683	44718	76667
3684	44733	76659
3685	44740	76639
3686	44747	76618
3687	44762	76610
3688	44778	76604
3689	44792	76596
3690	44805	76586
3691	44820	76577
3692	44833	76568
3693	44848	76561
3694	44856	76540
3695	44863	76520
3696	44870	76499
3697	44885	76492
3698	44901	76486
3699	44914	76476
3700	44929	76468
3701	44945	76462
3702	44960	76456
3703	44971	76441
3704	44986	76433
3705	44998	76422
3706	45013	76415
3707	45028	76408
3708	45042	76399
3709	45053	76384
3710	45066	76373
3711	45079	76362
3712	45091	76351
3713	45106	76344
3714	45121	76336
3715	45131	76319
3716	45146	76312
3717	45160	76303
3718	45175	76296
3719	45191	76291
3720	45206	76282
3721	45218	76271
3722	45231	76261
3723	45245	76252
3724	45261	76245
3725	45274	76235
3726	45285	76221
3727	45299	76212
3728	45312	76200
3729	45323	76187
3730	45336	76176
3731	45348	76164
3732	45361	76152
3733	45373	76141
3734	45387	76132
3735	45400	76120
3736	45413	76110
3737	45426	76099
3738	45439	76088
3739	45455	76082
3740	45469	76073
3741	45481	76062
3742	45491	76046
3743	45503	76034
3744	45516	76022
3745	45528	76011
3746	45543	76002
3747	45557	75994
3748	45572	75986
3749	45579	75966
3750	45591	75953
3751	45604	75943
3752	45617	75932
3753	45631	75922
3754	45637	75900
3755	45652	75893
3756	45668	75886
3757	45682	75877
3758	45697	75870
3759	45712	75862
3760	45727	75856
3761	45739	75843
3762	45753	75834
3763	45767	75824
3764	45782	75817
3765	45797	75810
3766	45809	75797
3767	45824	75790
3768	45838	75781
3769	45847	75763
3770	45858	75750
3771	45870	75737
3772	45881	75723
3773	45893	75711
3774	45908	75703
3775	45924	75697
3776	45932	75678
3777	45948	75672
3778	45958	75657
3779	45973	75650
3780	45984	75636
3781	45996	75623
3782	46007	75609
3783	46022	75600
3784	46037	75593
3785	46049	75581
3786	46060	75567
3787	46071	75553
3788	46087	75546
3789	46098	75533
3790	46108	75517
3791	46118	75501
3792	46129	75488
3793	46144	75480
3794	46159	75472
3795	46176	75468
3796	46187	75454
3797	46200	75444
3798	46215	75436
3799	46226	75421
3800	46240	75413
3801	46251	75399
3802	46263	75385
3803	46277	75377
3804	46289	75364
3805	46303	75355
3806	46314	75341
3807	46329	75333
3808	46345	75328
3809	46359	75318
3810	46374	75310
3811	46384	75295
3812	46398	75287
3813	46410	75273
3814	46425	75265
3815	46440	75258
3816	46451	75244
3817	46465	75236
3818	46482	75231
3819	46497	75224
3820	46509	75210
3821	46520	75196
3822	46531	75183
3823	46546	75176
3824	46561	75167
3825	46576	75159
3826	46587	75146
3827	46599	75133
3828	46609	75118
3829	46620	75104
3830	46634	75095
3831	46649	75086
3832	46660	75073
3833	46671	75059
3834	46686	75051
3835	46698	75039
3836	46714	75032
3837	46727	75022
3838	46739	75009
3839	46750	74995
3840	46762	74982
3841	46777	74974
3842	46791	74966
3843	46806	74958
3844	46816	74943
3845	46827	74929
3846	46839	74915
3847	46854	74908
3848	46869	74901
3849	46884	74893
3850	46896	74880
3851	46907	74867
3852	46923	74860
3853	46938	74852
3854	46953	74844
3855	46963	74829
3856	46976	74819
3857	46992	74812
3858	47007	74804
3859	47022	74796
3860	47033	74783
3861	47042	74765
3862	47053	74752
3863	47063	74737
3864	47079	74729
3865	47094	74722
3866	47104	74707
3867	47119	74699
3868	47129	74683
3869	47139	74668
3870	47148	74650
3871	47158	74635
3872	47169	74620
3873	47183	74612
3874	47198	74604
3875	47207	74586
3876	47222	74579
3877	47236	74569
3878	47247	74556
3879	47259	74543
3880	47273	74533
3881	47287	74525
3882	47302	74517
3883	47314	74504
3884	47329	74497
3885	47344	74489
3886	47356	74476
3887	47371	74468
3888	47378	74448
3889	47388	74432
3890	47403	74425
3891	47418	74417
3892	47431	74407
3893	47442	74391
3894	47452	74376
3895	47462	74361
3896	47473	74346
3897	47483	74331
3898	47498	74323
3899	47513	74315
3900	47523	74300
3901	47538	74292
3902	47551	74281
3903	47562	74267
3904	47577	74260
3905	47589	74247
3906	47604	74240
3907	47616	74226
3908	47630	74218
3909	47642	74205
3910	47654	74192
3911	47665	74179
3912	47677	74167
3913	47689	74153
3914	47704	74145
3915	47715	74132
3916	47730	74124
3917	47742	74111
3918	47753	74098
3919	47768	74090
3920	47783	74082
3921	47798	74073
3922	47809	74060
3923	47822	74049
3924	47837	74041
3925	47848	74028
3926	47860	74014
3927	47875	74006
3928	47887	73993
3929	47898	73980
3930	47909	73967
3931	47924	73958
3932	47939	73950
3933	47950	73937
3934	47962	73924
3935	47976	73914
3936	47991	73906
3937	48002	73893
3938	48017	73885
3939	48029	73872
3940	48040	73859
3941	48055	73850
3942	48069	73840
3943	48076	73821
3944	48087	73807
3945	48099	73794
3946	48114	73787
3947	48126	73774
3948	48138	73761
3949	48149	73748
3950	48158	73730
3951	48169	73717
3952	48181	73703
3953	48189	73685
3954	48200	73672
3955	48212	73658
3956	48220	73640
3957	48228	73622
3958	48240	73609
3959	48252	73596
3960	48260	73578
3961	48268	73560
3962	48277	73542
3963	48288	73529
3964	48300	73516
3965	48312	73503
3966	48325	73493
3967	48337	73480
3968	48352	73472
3969	48363	73459
3970	48375	73445
3971	48386	73432
3972	48398	73419
3973	48406	73401
3974	48417	73388
3975	48431	73378
3976	48440	73360
3977	48451	73347
3978	48462	73333
3979	48473	73319
3980	48486	73308
3981	48500	73298
3982	48508	73281
3983	48522	73270
3984	48530	73253
3985	48544	73242
3986	48557	73231
3987	48570	73221
3988	48579	73203
3989	48591	73192
3990	48605	73182
3991	48618	73170
3992	48631	73160
3993	48643	73147
3994	48656	73137
3995	48669	73126
3996	48678	73109
3997	48690	73096
3998	48704	73087
3999	48716	73074
4000	48722	73053
4001	48733	73039
4002	48747	73029
4003	48762	73021
4004	48775	73011
4005	48783	72993
4006	48791	72973
4007	48798	72954
4008	48806	72935
4009	48814	72917
4010	48826	72904
4011	48838	72892
4012	48850	72879
4013	48865	72871
4014	48877	72860
4015	48889	72846
4016	48895	72825
4017	48907	72812
4018	48915	72794
4019	48926	72781
4020	48933	72760
4021	48939	72739
4022	48952	72729
4023	48960	72710
4024	48971	72697
4025	48984	72686
4026	48996	72673
4027	49010	72664
4028	49018	72645
4029	49025	72626
4030	49037	72613
4031	49045	72594
4032	49056	72581
4033	49067	72567
4034	49079	72554
4035	49090	72541
4036	49102	72528
4037	49113	72515
4038	49125	72501
4039	49138	72491
4040	49150	72479
4041	49164	72470
4042	49176	72457
4043	49189	72445
4044	49200	72432
4045	49216	72426
4046	49230	72416
4047	49241	72402
4048	49254	72391
4049	49260	72370
4050	49273	72359
4051	49288	72351
4052	49296	72333
4053	49302	72312
4054	49316	72303
4055	49330	72293
4056	49336	72272
4057	49347	72258
4058	49356	72241
4059	49364	72223
4060	49376	72210
4061	49390	72200
4062	49401	72186
4063	49415	72178
4064	49426	72163
4065	49438	72151
4066	49451	72140
4067	49463	72128
4068	49477	72118
4069	49490	72107
4070	49501	72093
4071	49511	72078
4072	49522	72064
4073	49536	72055
4074	49553	72049
4075	49567	72041
4076	49582	72033
4077	49594	72020
4078	49608	72010
4079	49619	71996
4080	49626	71977
4081	49633	71958
4082	49649	71951
4083	49658	71933
4084	49672	71925
4085	49687	71917
4086	49703	71909
4087	49716	71899
4088	49730	71889
4089	49740	71874
4090	49754	71864
4091	49769	71856
4092	49783	71847
4093	49792	71830
4094	49805	71820
4095	49812	71799
4096	49821	71783
4097	49832	71769
4098	49847	71760
4099	49858	71748
4100	49866	71729
4101	49873	71710
4102	49881	71691
4103	49894	71680
4104	49909	71672
4105	49924	71664
4106	49939	71656
4107	49954	71648
4108	49967	71637
4109	49981	71628
4110	49991	71612
4111	50000	71596
4112	50010	71580
4113	50023	71570
4114	50033	71554
4115	50042	71538
4116	50056	71527
4117	50063	71508
4118	50079	71502
4119	50096	71496
4120	50107	71483
4121	50123	71476
4122	50137	71466
4123	50143	71445
4124	50150	71426
4125	50166	71419
4126	50181	71411
4127	50194	71400
4128	50200	71379
4129	50213	71369
4130	50226	71358
4131	50242	71350
4132	50256	71341
4133	50271	71333
4134	50285	71323
4135	50301	71316
4136	50314	71305
4137	50327	71295
4138	50341	71285
4139	50354	71275
4140	50368	71265
4141	50381	71254
4142	50392	71239
4143	50405	71229
4144	50419	71220
4145	50432	71209
4146	50445	71197
4147	50459	71187
4148	50467	71170
4149	50481	71160
4150	50495	71151
4151	50510	71142
4152	50526	71135
4153	50540	71126
4154	50553	71115
4155	50569	71108
4156	50580	71094
4157	50590	71079
4158	50603	71068
4159	50617	71059
4160	50628	71045
4161	50639	71030
4162	50652	71020
4163	50666	71011
4164	50679	71000
4165	50690	70986
4166	50702	70973
4167	50713	70959
4168	50727	70950
4169	50740	70939
4170	50754	70930
4171	50768	70920
4172	50782	70909
4173	50795	70899
4174	50808	70888
4175	50819	70875
4176	50833	70865
4177	50844	70851
4178	50859	70842
4179	50873	70833
4180	50888	70824
4181	50902	70815
4182	50918	70808
4183	50931	70797
4184	50944	70786
4185	50958	70777
4186	50972	70767
4187	50986	70757
4188	51001	70749
4189	51017	70742
4190	51028	70728
4191	51042	70718
4192	51055	70708
4193	51068	70697
4194	51083	70688
4195	51096	70677
4196	51109	70667
4197	51123	70657
4198	51137	70647
4199	51148	70633
4200	51161	70622
4201	51174	70612
4202	51188	70602
4203	51199	70588
4204	51213	70578
4205	51226	70567
4206	51239	70556
4207	51252	70545
4208	51266	70535
4209	51280	70525
4210	51293	70514
4211	51303	70499
4212	51316	70488
4213	51326	70473
4214	51339	70462
4215	51349	70447
4216	51363	70436
4217	51377	70427
4218	51387	70412
4219	51400	70402
4220	51410	70386
4221	51423	70376
4222	51437	70365
4223	51446	70349
4224	51456	70334
4225	51470	70324
4226	51485	70316
4227	51500	70307
4228	51506	70287
4229	51513	70267
4230	51526	70257
4231	51533	70237
4232	51539	70216
4233	51554	70209
4234	51568	70198
4235	51581	70188
4236	51596	70179
4237	51602	70159
4238	51608	70139
4239	51622	70129
4240	51638	70121
4241	51651	70110
4242	51660	70094
4243	51675	70085
4244	51689	70075
4245	51704	70067
4246	51719	70058
4247	51732	70048
4248	51739	70028
4249	51751	70017
4250	51765	70006
4251	51775	69991
4252	51788	69981
4253	51803	69972
4254	51817	69962
4255	51829	69950
4256	51841	69937
4257	51855	69928
4258	51870	69919
4259	51883	69909
4260	51898	69900
4261	51911	69888
4262	51924	69877
4263	51938	69868
4264	51946	69850
4265	51956	69835
4266	51970	69825
4267	51983	69815
4268	51994	69801
4269	52008	69791
4270	52022	69782
4271	52033	69768
4272	52046	69756
4273	52059	69745
4274	52070	69732
4275	52083	69721
4276	52096	69709
4277	52109	69698
4278	52124	69689
4279	52136	69678
4280	52149	69666
4281	52163	69656
4282	52174	69643
4283	52188	69632
4284	52201	69622
4285	52216	69613
4286	52231	69605
4287	52245	69595
4288	52252	69577
4289	52267	69568
4290	52279	69555
4291	52290	69542
4292	52302	69529
4293	52315	69518
4294	52329	69508
4295	52343	69498
4296	52355	69486
4297	52371	69479
4298	52385	69469
4299	52399	69459
4300	52412	69448
4301	52427	69440
4302	52440	69429
4303	52453	69417
4304	52464	69403
4305	52478	69394
4306	52493	69385
4307	52505	69373
4308	52521	69365
4309	52535	69356
4310	52546	69342
4311	52557	69328
4312	52570	69317
4313	52581	69304
4314	52592	69290
4315	52601	69274
4316	52614	69263
4317	52627	69251
4318	52640	69241
4319	52652	69227
4320	52663	69215
4321	52676	69204
4322	52692	69196
4323	52702	69180
4324	52717	69173
4325	52727	69157
4326	52740	69146
4327	52749	69130
4328	52757	69112
4329	52770	69101
4330	52785	69093
4331	52798	69081
4332	52810	69069
4333	52824	69059
4334	52832	69042
4335	52844	69028
4336	52857	69018
4337	52868	69004
4338	52878	68989
4339	52889	68976
4340	52903	68965
4341	52911	68948
4342	52925	68938
4343	52939	68928
4344	52948	68912
4345	52957	68896
4346	52970	68884
4347	52978	68867
4348	52986	68849
4349	52999	68838
4350	53008	68822
4351	53017	68805
4352	53028	68791
4353	53041	68781
4354	53053	68768
4355	53061	68750
4356	53070	68735
4357	53084	68724
4358	53097	68714
4359	53111	68703
4360	53127	68696
4361	53138	68682
4362	53145	68664
4363	53159	68654
4364	53173	68644
4365	53188	68636
4366	53201	68624
4367	53215	68615
4368	53228	68604
4369	53243	68594
4370	53249	68574
4371	53255	68554
4372	53269	68544
4373	53283	68535
4374	53297	68525
4375	53312	68516
4376	53326	68506
4377	53339	68496
4378	53349	68480
4379	53358	68464
4380	53371	68453
4381	53386	68444
4382	53399	68433
4383	53409	68418
4384	53422	68407
4385	53434	68394
4386	53447	68383
4387	53455	68366
4388	53469	68356
4389	53480	68343
4390	53490	68328
4391	53503	68317
4392	53513	68301
4393	53524	68288
4394	53532	68271
4395	53545	68259
4396	53559	68250
4397	53573	68240
4398	53583	68224
4399	53592	68208
4400	53607	68199
4401	53615	68182
4402	53628	68170
4403	53637	68155
4404	53650	68144
4405	53663	68132
4406	53676	68122
4407	53689	68110
4408	53703	68100
4409	53715	68088
4410	53723	68071
4411	53737	68060
4412	53752	68051
4413	53767	68043
4414	53780	68032
4415	53789	68016
4416	53799	68001
4417	53806	67982
4418	53815	67967
4419	53825	67951
4420	53840	67942
4421	53853	67932
4422	53867	67922
4423	53878	67908
4424	53891	67897
4425	53903	67884
4426	53915	67872
4427	53929	67862
4428	53943	67853
4429	53955	67839
4430	53968	67828
4431	53983	67820
4432	53996	67809
4433	54010	67798
4434	54023	67788
4435	54036	67777
4436	54051	67768
4437	54065	67758
4438	54078	67747
4439	54090	67734
4440	54106	67727
4441	54120	67718
4442	54134	67707
4443	54147	67697
4444	54163	67688
4445	54176	67678
4446	54191	67669
4447	54206	67660
4448	54220	67650
4449	54234	67640
4450	54249	67631
4451	54257	67614
4452	54273	67607
4453	54287	67596
4454	54293	67577
4455	54308	67568
4456	54321	67557
4457	54336	67548
4458	54342	67529
4459	54355	67518
4460	54370	67508
4461	54383	67498
4462	54398	67488
4463	54412	67479
4464	54427	67470
4465	54433	67450
4466	54448	67441
4467	54454	67422
4468	54468	67412
4469	54474	67392
4470	54481	67373
4471	54487	67353
4472	54501	67343
4473	54514	67333
4474	54529	67324
4475	54543	67313
4476	54556	67302
4477	54571	67294
4478	54585	67284
4479	54599	67273
4480	54612	67263
4481	54618	67243
4482	54634	67236
4483	54650	67228
4484	54658	67211
4485	54664	67191
4486	54671	67172
4487	54682	67159
4488	54688	67139
4489	54701	67128
4490	54715	67118
4491	54721	67098
4492	54728	67079
4493	54741	67068
4494	54749	67051
4495	54763	67040
4496	54777	67031
4497	54791	67021
4498	54805	67011
4499	54820	67002
4500	54826	66982
4501	54832	66963
4502	54843	66950
4503	54850	66930
4504	54861	66917
4505	54875	66908
4506	54887	66895
4507	54902	66886
4508	54913	66872
4509	54927	66863
4510	54940	66851
4511	54954	66841
4512	54966	66828
4513	54973	66810
4514	54986	66800
4515	54994	66782
4516	55007	66771
4517	55021	66761
4518	55028	66743
4519	55036	66725
4520	55043	66707
4521	55057	66697
4522	55063	66678
4523	55072	66661
4524	55080	66644
4525	55088	66627
4526	55095	66608
4527	55101	66588
4528	55107	66569
4529	55116	66552
4530	55124	66536
4531	55131	66517
4532	55146	66508
4533	55154	66491
4534	55162	66475
4535	55176	66465
4536	55185	66448
4537	55195	66434
4538	55202	66415
4539	55215	66404
4540	55228	66393
4541	55236	66376
4542	55244	66359
4543	55257	66348
4544	55271	66338
4545	55284	66326
4546	55290	66307
4547	55299	66290
4548	55313	66281
4549	55326	66270
4550	55340	66260
4551	55347	66242
4552	55360	66231
4553	55375	66221
4554	55386	66208
4555	55394	66191
4556	55407	66180
4557	55414	66161
4558	55427	66151
4559	55442	66141
4560	55449	66123
4561	55464	66114
4562	55472	66097
4563	55479	66079
4564	55491	66067
4565	55503	66054
4566	55516	66044
4567	55530	66033
4568	55543	66022
4569	55554	66009
4570	55569	65999
4571	55582	65989
4572	55595	65978
4573	55604	65961
4574	55615	65948
4575	55628	65937
4576	55635	65919
4577	55643	65901
4578	55652	65886
4579	55665	65874
4580	55677	65862
4581	55692	65853
4582	55705	65842
4583	55719	65832
4584	55732	65821
4585	55747	65812
4586	55760	65802
4587	55774	65791
4588	55790	65783
4589	55798	65766
4590	55812	65756
4591	55825	65745
4592	55836	65731
4593	55849	65720
4594	55863	65710
4595	55876	65699
4596	55886	65685
4597	55900	65675
4598	55914	65665
4599	55927	65654
4600	55940	65643
4601	55955	65633
4602	55968	65623
4603	55982	65612
4604	55995	65601
4605	56009	65591
4606	56023	65581
4607	56038	65573
4608	56053	65563
4609	56061	65547
4610	56075	65537
4611	56090	65528
4612	56105	65518
4613	56119	65509
4614	56135	65501
4615	56150	65492
4616	56163	65481
4617	56173	65467
4618	56186	65455
4619	56201	65446
4620	56209	65429
4621	56222	65418
4622	56237	65410
4623	56253	65401
4624	56266	65391
4625	56281	65381
4626	56294	65370
4627	56307	65359
4628	56318	65345
4629	56331	65334
4630	56346	65325
4631	56355	65310
4632	56370	65301
4633	56384	65291
4634	56396	65279
4635	56411	65269
4636	56419	65253
4637	56433	65242
4638	56441	65225
4639	56454	65215
4640	56467	65203
4641	56482	65194
4642	56492	65180
4643	56506	65169
4644	56514	65152
4645	56528	65142
4646	56536	65126
4647	56545	65109
4648	56553	65093
4649	56567	65082
4650	56577	65068
4651	56590	65057
4652	56599	65041
4653	56613	65031
4654	56627	65020
4655	56636	65005
4656	56650	64995
4657	56660	64980
4658	56674	64970
4659	56684	64955
4660	56692	64939
4661	56698	64920
4662	56704	64901
4663	56718	64890
4664	56727	64874
4665	56741	64865
4666	56750	64848
4667	56765	64839
4668	56778	64829
4669	56793	64819
4670	56808	64811
4671	56822	64800
4672	56838	64793
4673	56852	64782
4674	56860	64766
4675	56871	64752
4676	56881	64738
4677	56894	64727
4678	56908	64716
4679	56922	64706
4680	56937	64698
4681	56951	64687
4682	56965	64677
4683	56978	64666
4684	56993	64657
4685	57006	64646
4686	57020	64636
4687	57034	64625
4688	57042	64609
4689	57054	64597
4690	57065	64582
4691	57079	64573
4692	57092	64561
4693	57105	64550
4694	57119	64540
4695	57129	64526
4696	57140	64512
4697	57155	64503
4698	57168	64492
4699	57177	64477
4700	57188	64463
4701	57202	64453
4702	57217	64443
4703	57226	64428
4704	57234	64412
4705	57248	64401
4706	57259	64388
4707	57275	64380
4708	57286	64367
4709	57301	64357
4710	57313	64345
4711	57325	64332
4712	57340	64324
4713	57355	64314
4714	57370	64306
4715	57379	64289
4716	57392	64278
4717	57403	64266
4718	57418	64256
4719	57428	64241
4720	57442	64231
4721	57456	64221
4722	57467	64208
4723	57482	64198
4724	57496	64189
4725	57510	64179
4726	57523	64167
4727	57530	64150
4728	57543	64138
4729	57556	64127
4730	57569	64115
4731	57583	64105
4732	57597	64095
4733	57603	64076
4734	57610	64059
4735	57625	64050
4736	57640	64040
4737	57651	64027
4738	57663	64014
4739	57675	64002
4740	57687	63990
4741	57699	63978
4742	57711	63965
4743	57723	63952
4744	57735	63940
4745	57750	63932
4746	57761	63918
4747	57773	63905
4748	57785	63893
4749	57798	63882
4750	57811	63871
4751	57825	63861
4752	57838	63849
4753	57847	63833
4754	57860	63823
4755	57868	63806
4756	57883	63796
4757	57897	63787
4758	57907	63772
4759	57920	63761
4760	57933	63750
4761	57941	63733
4762	57950	63717
4763	57964	63707
4764	57973	63691
4765	57980	63673
4766	57992	63661
4767	58003	63648
4768	58019	63639
4769	58032	63629
4770	58046	63618
4771	58057	63605
4772	58064	63587
4773	58077	63576
4774	58085	63559
4775	58098	63548
4776	58111	63536
4777	58125	63526
4778	58137	63514
