iter	RMSE
1667	35.5937941
1668	35.5924607
1669	35.59245762
1670	35.59245608
1671	35.58957047
1672	35.58956277
1673	35.58955969
1674	35.58900379
1675	35.58900225
1676	35.5889191
1677	35.58891602
1678	35.58878512
1679	35.58870659
1680	35.58839552
1681	35.58839552
1682	35.58629808
1683	35.58559737
1684	35.58559737
1685	35.58557889
1686	35.58551574
1687	35.58551574
1688	35.58551574
1689	35.57427929
1690	35.57240287
1691	35.57239825
1692	35.5472449
1693	35.54711386
1694	35.54705219
1695	35.54268732
1696	35.54266419
1697	35.54261176
1698	35.54227563
1699	35.53781918
1700	35.53780685
1701	35.53776829
1702	35.52830612
1703	35.52830612
1704	35.51340369
1705	35.51225554
1706	35.51210894
1707	35.51210122
1708	35.51106878
1709	35.51105952
1710	35.51095458
1711	35.51085581
1712	35.51085426
1713	35.51034034
1714	35.49912333
1715	35.49769528
1716	35.49482358
1717	35.49354514
1718	35.48381325
1719	35.48381325
1720	35.483787
1721	35.48378391
1722	35.48343486
1723	35.46951171
1724	35.45927557
1725	35.45862489
1726	35.45862643
1727	35.45851206
1728	35.45848579
1729	35.45266934
1730	35.44850155
1731	35.44849382
1732	35.4483284
1733	35.43566121
1734	35.42962755
1735	35.42954866
1736	35.42954866
1737	35.42953474
1738	35.4272469
1739	35.42712469
1740	35.42711232
1741	35.4270984
1742	35.42709221
1743	35.40305546
1744	35.40305082
1745	35.39246099
1746	35.39231698
1747	35.39230769
1748	35.39226124
1749	35.38471943
1750	35.38400698
1751	35.38135994
1752	35.3812701
1753	35.38122518
1754	35.38121434
1755	35.38073881
1756	35.38072487
1757	35.38039494
1758	35.380381
1759	35.36620499
1760	35.36619879
1761	35.36348378
1762	35.3478948
1763	35.34774441
1764	35.34703277
1765	35.34627149
1766	35.34626994
1767	35.34626684
1768	35.34107857
1769	35.34094831
1770	35.34066453
1771	35.34052651
1772	35.33343432
1773	35.33342657
1774	35.33341726
1775	35.3334033
1776	35.32660599
1777	35.32659823
1778	35.32659823
1779	35.32659203
1780	35.32659203
1781	35.32658427
1782	35.31973599
1783	35.31474557
1784	35.31473781
1785	35.31455934
1786	35.31451899
1787	35.30635211
1788	35.30563498
1789	35.30563498
1790	35.30563187
1791	35.30562101
1792	35.3056148
1793	35.3056148
1794	35.30549527
1795	35.30548441
1796	35.30548441
1797	35.30534781
1798	35.3053447
1799	35.30519103
1800	35.30507771
1801	35.29864446
1802	35.2986398
1803	35.29862583
1804	35.29041799
1805	35.29038694
1806	35.29004063
1807	35.28817549
1808	35.28817549
1809	35.28123743
1810	35.27383192
1811	35.27372627
1812	35.27372627
1813	35.27337514
1814	35.25767326
1815	35.25738104
1816	35.25738104
1817	35.25737482
1818	35.25724736
1819	35.25164489
1820	35.24627632
1821	35.24627321
1822	35.24325663
1823	35.23900653
1824	35.224993
1825	35.22498833
1826	35.22341848
1827	35.2234107
1828	35.2204824
1829	35.2196048
1830	35.21960324
1831	35.21946787
1832	35.21935894
1833	35.21935583
1834	35.21505617
1835	35.21505617
1836	35.21496124
1837	35.21364773
1838	35.21363995
1839	35.2127684
1840	35.20789201
1841	35.20789201
1842	35.20786243
1843	35.20785465
1844	35.20183332
1845	35.20127752
1846	35.20093657
1847	35.19677323
1848	35.19677479
1849	35.19096336
1850	35.19095401
1851	35.1867272
1852	35.17933294
1853	35.1761221
1854	35.17519353
1855	35.17519509
1856	35.17515926
1857	35.17284085
1858	35.17260557
1859	35.17240302
1860	35.17237341
1861	35.17237185
1862	35.1722659
1863	35.17226278
1864	35.17226278
1865	35.17225967
1866	35.16989744
1867	35.16989744
1868	35.16543432
1869	35.1652925
1870	35.16528471
1871	35.15721722
1872	35.1572141
1873	35.15715487
1874	35.1571424
1875	35.15696002
1876	35.1568696
1877	35.15640507
1878	35.15626477
1879	35.15543857
1880	35.15455623
1881	35.14722537
1882	35.14611516
1883	35.14609021
1884	35.14609333
1885	35.14527157
1886	35.14514526
1887	35.14382603
1888	35.14382603
1889	35.14382603
1890	35.14378392
1891	35.14357808
1892	35.14348139
1893	35.14340186
1894	35.1434003
1895	35.14338471
1896	35.14338471
1897	35.14318354
1898	35.14318042
1899	35.14318042
1900	35.14274222
1901	35.14274222
1902	35.14274066
1903	35.13274781
1904	35.12932835
1905	35.12925658
1906	35.11665065
1907	35.11646337
1908	35.11645401
1909	35.11635101
1910	35.11628858
1911	35.11510249
1912	35.11510092
1913	35.11510092
1914	35.11509936
1915	35.11484029
1916	35.1148278
1917	35.08372499
1918	35.08366094
1919	35.08366094
1920	35.08365157
1921	35.08361877
1922	35.08361721
1923	35.07075578
1924	35.07073546
1925	35.06092529
1926	35.06042197
1927	35.06002963
1928	35.05995304
1929	35.05873377
1930	35.04468724
1931	35.0437849
1932	35.04012215
1933	35.03999703
1934	35.03964043
1935	35.03958413
1936	35.03958413
1937	35.03842358
1938	35.03841264
1939	35.03451156
1940	35.03450686
1941	35.03437547
1942	35.03437859
1943	35.02962599
1944	35.02961817
1945	35.02955872
1946	35.02953838
1947	35.02350204
1948	35.02204052
1949	35.02181675
1950	35.01478991
1951	35.01477739
1952	35.01041504
1953	35.01041817
1954	35.01041347
1955	35.01034773
1956	35.01033833
1957	35.01033364
1958	34.9995373
1959	34.99438062
1960	34.9943587
1961	34.9943587
1962	34.98213027
1963	34.98212244
1964	34.98114799
1965	34.98038502
1966	34.98031138
1967	34.98018135
1968	34.98017821
1969	34.98007011
1970	34.9779973
1971	34.97793619
1972	34.97394218
1973	34.95459871
1974	34.94593998
1975	34.945929
1976	34.94493786
1977	34.94489081
1978	34.93742341
1979	34.92567404
1980	34.92566463
1981	34.91898413
1982	34.91171212
1983	34.91169799
1984	34.89388748
1985	34.88312737
1986	34.88301583
1987	34.8828163
1988	34.88281316
1989	34.88278488
1990	34.88268119
1991	34.87435503
1992	34.86887022
1993	34.85944973
1994	34.84931589
1995	34.84918536
1996	34.84918379
1997	34.84865697
1998	34.84856576
1999	34.84854688
2000	34.84628381
2001	34.83567576
2002	34.83567576
2003	34.83567261
2004	34.83566474
2005	34.82927539
2006	34.82869476
2007	34.81311819
2008	34.81290724
2009	34.81289307
2010	34.81247905
2011	34.81201621
2012	34.80632319
2013	34.80433607
2014	34.8043345
2015	34.80433293
2016	34.80063553
2017	34.79643375
2018	34.79642272
2019	34.79642272
2020	34.79642115
2021	34.79642272
2022	34.7964117
2023	34.79640855
2024	34.7862784
2025	34.78627525
2026	34.78542765
2027	34.78508262
2028	34.77244017
2029	34.77241968
2030	34.77235979
2031	34.7721486
2032	34.77209344
2033	34.77209501
2034	34.76939666
2035	34.76886706
2036	34.76869367
2037	34.76831852
2038	34.76830749
2039	34.76830276
2040	34.76792761
2041	34.76792446
2042	34.76792446
2043	34.76654993
2044	34.7665452
2045	34.76607703
2046	34.76607545
2047	34.76381489
2048	34.76381489
2049	34.76378809
2050	34.76378809
2051	34.76356739
2052	34.76356423
2053	34.76253636
2054	34.76244492
2055	34.76075959
2056	34.76075644
2057	34.76074855
2058	34.76074698
2059	34.7607454
2060	34.76073752
2061	34.76071229
2062	34.76070756
2063	34.76070756
2064	34.76052152
2065	34.76051995
2066	34.7605231
2067	34.7602803
2068	34.760274
2069	34.76027715
2070	34.76027242
2071	34.76026296
2072	34.76026296
2073	34.75812185
2074	34.75811397
2075	34.75811712
2076	34.74813983
2077	34.74811933
2078	34.74811618
2079	34.73994234
2080	34.73991395
2081	34.73991079
2082	34.73990764
2083	34.73990764
2084	34.73990133
2085	34.72719035
2086	34.72717615
2087	34.72717299
2088	34.71166138
2089	34.70636403
2090	34.70608295
2091	34.70598189
2092	34.70591557
2093	34.70590925
2094	34.70590767
2095	34.6988295
2096	34.69882634
2097	34.6974854
2098	34.6974854
2099	34.69708895
2100	34.69698786
2101	34.68309347
2102	34.68291966
2103	34.68283275
2104	34.68159706
2105	34.6813869
2106	34.68138216
2107	34.68138532
2108	34.68137741
2109	34.68137425
2110	34.67474626
2111	34.67431952
2112	34.6731752
2113	34.6731752
2114	34.67317204
2115	34.67317204
2116	34.67317046
2117	34.67314675
2118	34.67296973
2119	34.67296973
2120	34.67204508
2121	34.67186804
2122	34.67186804
2123	34.67134485
2124	34.67134485
2125	34.67134011
2126	34.67134011
2127	34.6712753
2128	34.67127372
2129	34.67101607
2130	34.67101291
2131	34.67101449
2132	34.6709971
2133	34.67099552
2134	34.66366042
2135	34.663662
2136	34.66349283
2137	34.66348967
2138	34.66348335
2139	34.66348335
2140	34.65543662
2141	34.65543504
2142	34.65543346
2143	34.6554303
2144	34.64630768
2145	34.64282596
2146	34.64282121
2147	34.64281805
2148	34.62565903
2149	34.62565745
2150	34.62559414
2151	34.62559256
2152	34.62559256
2153	34.62559098
2154	34.62218157
2155	34.62218157
2156	34.62212617
2157	34.62212617
2158	34.622123
2159	34.62212142
2160	34.62211826
2161	34.62211667
2162	34.62211509
2163	34.62209135
2164	34.62179218
2165	34.62179218
2166	34.62179218
2167	34.62179218
2168	34.61727739
2169	34.61727739
2170	34.61727739
2171	34.61727423
2172	34.61727106
2173	34.61727264
2174	34.61580664
2175	34.61569581
2176	34.61550266
2177	34.61550266
2178	34.60798161
2179	34.60797844
2180	34.60797844
2181	34.60710431
2182	34.60710431
2183	34.60535281
2184	34.60426006
2185	34.60264621
2186	34.59532038
2187	34.58970101
2188	34.58970101
2189	34.5897026
2190	34.58952831
2191	34.58952514
2192	34.58944909
2193	34.58944751
2194	34.58944275
2195	34.58944434
2196	34.58901179
2197	34.58901338
2198	34.5890007
2199	34.5890007
2200	34.56674352
2201	34.56673242
2202	34.53885864
2203	34.53870473
2204	34.53870631
2205	34.53838103
2206	34.53838103
2207	34.53837945
2208	34.52060176
2209	34.52048905
2210	34.52049063
2211	34.51490513
2212	34.51467807
2213	34.51467966
2214	34.51467172
2215	34.50967444
2216	34.50967444
2217	34.50967603
2218	34.5096665
2219	34.5096665
2220	34.5096665
2221	34.5096665
2222	34.50966333
2223	34.50963474
2224	34.50953152
2225	34.50952834
2226	34.50478604
2227	34.49864676
2228	34.49864676
2229	34.49301959
2230	34.49302118
2231	34.4928607
2232	34.4928607
2233	34.4928607
2234	34.49285912
2235	34.49286229
2236	34.48731681
2237	34.48731522
2238	34.48731681
2239	34.48731522
2240	34.48731522
2241	34.48731522
2242	34.48731204
2243	34.48731045
2244	34.48731045
2245	34.48731045
2246	34.4750977
2247	34.47445865
2248	34.47445865
2249	34.47445865
2250	34.47414548
2251	34.47414548
2252	34.4741423
2253	34.47414389
2254	34.4741423
2255	34.47414548
2256	34.4741423
2257	34.47414389
2258	34.45973344
2259	34.45973344
2260	34.45962052
2261	34.45962052
2262	34.45962052
2263	34.45962052
2264	34.45945671
2265	34.45945671
2266	34.45945512
2267	34.45935652
2268	34.45935652
2269	34.45935652
2270	34.44807409
2271	34.43321982
2272	34.43305429
2273	34.43130826
2274	34.4312828
2275	34.42928996
2276	34.42928518
2277	34.41158492
2278	34.41154351
2279	34.40796477
2280	34.40695176
2281	34.4008938
2282	34.40087786
2283	34.40087309
2284	34.4008237
2285	34.40082211
2286	34.4007998
2287	34.40079821
2288	34.39815677
2289	34.39486185
2290	34.39276014
2291	34.38542944
2292	34.37625748
2293	34.37108223
2294	34.36697464
2295	34.36697783
2296	34.36697783
2297	34.36697783
2298	34.36697783
2299	34.36697783
2300	34.36227168
2301	34.35681837
2302	34.35681837
2303	34.35645627
2304	34.34907793
2305	34.34888967
2306	34.33024123
2307	34.33023963
2308	34.33023963
2309	34.33023644
2310	34.33023644
2311	34.32433737
2312	34.32433418
2313	34.32308239
2314	34.32308239
2315	34.32089485
2316	34.32089644
2317	34.32089485
2318	34.32089485
2319	34.32081181
2320	34.32080543
2321	34.31252022
2322	34.31252022
2323	34.31251543
2324	34.31250584
2325	34.31250584
2326	34.31250744
2327	34.31235571
2328	34.31235571
2329	34.31235571
2330	34.31235571
2331	34.3096819
2332	34.3096803
2333	34.30726986
2334	34.30726667
2335	34.30726507
2336	34.30407165
2337	34.30402852
2338	34.3037777
2339	34.30251557
2340	34.30251398
2341	34.30240054
2342	34.30240054
2343	34.30239735
2344	34.29964767
2345	34.29964767
2346	34.29964767
2347	34.29494026
2348	34.29493866
2349	34.29494186
2350	34.29471015
2351	34.29471015
2352	34.29467819
2353	34.29441771
2354	34.28251831
2355	34.28251671
2356	34.28251511
2357	34.28178615
2358	34.28023385
2359	34.27235619
2360	34.27235459
2361	34.2723482
2362	34.2723434
2363	34.2723434
2364	34.27225705
2365	34.27225385
2366	34.27068833
2367	34.27068674
2368	34.27069153
2369	34.27069313
2370	34.2690076
2371	34.2690028
2372	34.26159603
2373	34.26159443
2374	34.25400527
2375	34.25201012
2376	34.25193012
2377	34.25193012
2378	34.25193012
2379	34.25193012
2380	34.25190132
2381	34.25166932
2382	34.25166932
2383	34.25129811
2384	34.25118771
2385	34.25118611
2386	34.25118291
2387	34.2511189
2388	34.2511189
2389	34.25033967
2390	34.25032687
2391	34.25032367
2392	34.25032367
2393	34.25032047
2394	34.25031887
2395	34.24981164
2396	34.24947241
2397	34.24947241
2398	34.24945001
2399	34.24944841
2400	34.24536144
2401	34.24536304
2402	34.24535984
2403	34.24534703
2404	34.24534703
2405	34.24534863
2406	34.24534383
2407	34.24483173
2408	34.24482213
2409	34.24482052
2410	34.24482213
2411	34.24444124
2412	34.24443804
2413	34.24443804
2414	34.23877709
2415	34.23876748
2416	34.23876748
2417	34.23876748
2418	34.23018704
2419	34.23010059
2420	34.22993408
2421	34.22974996
2422	34.21514047
2423	34.21514367
2424	34.21514367
2425	34.21512445
2426	34.21512445
2427	34.21510843
2428	34.20316381
2429	34.20300358
2430	34.20297474
2431	34.20286418
2432	34.20260781
2433	34.20260781
2434	34.202603
2435	34.202603
2436	34.202603
2437	34.202603
2438	34.202603
2439	34.20259179
2440	34.20258698
2441	34.20256455
2442	34.20255493
2443	34.18885233
2444	34.18884752
2445	34.18884592
2446	34.1888379
2447	34.18872089
2448	34.18872089
2449	34.18869845
2450	34.18869684
2451	34.18869203
2452	34.18869043
2453	34.18869043
2454	34.1886744
2455	34.18382186
2456	34.18381865
2457	34.18379621
2458	34.18350442
2459	34.18349961
2460	34.18346755
2461	34.18163662
2462	34.1814795
2463	34.1814779
2464	34.18147148
2465	34.18132398
2466	34.18121976
2467	34.17800495
2468	34.17795043
2469	34.17324711
2470	34.17303222
2471	34.17293279
2472	34.17284458
2473	34.17269864
2474	34.17265695
2475	34.17232658
2476	34.17219347
2477	34.16927132
2478	34.16923122
2479	34.16739793
2480	34.16725518
2481	34.15548637
2482	34.15303776
2483	34.15283076
2484	34.15278423
2485	34.1526366
2486	34.14706796
2487	34.14706635
2488	34.14706475
2489	34.14568448
2490	34.14567967
2491	34.14568288
2492	34.1335213
2493	34.13350043
2494	34.12969182
2495	34.12966291
2496	34.12925505
2497	34.12925505
2498	34.12925505
2499	34.11698802
2500	34.11088498
2501	34.1107918
2502	34.11079019
2503	34.11078859
2504	34.11036122
2505	34.11033712
2506	34.11033391
2507	34.10999972
2508	34.10948397
2509	34.10646165
2510	34.10645843
2511	34.10634114
2512	34.10632828
2513	34.10628007
2514	34.10627686
2515	34.10627847
2516	34.10612903
2517	34.10613064
2518	34.10613064
2519	34.10607922
2520	34.10607761
2521	34.10607922
2522	34.10607761
2523	34.10384401
2524	34.10384401
2525	34.1038408
2526	34.10382633
2527	34.10378616
2528	34.1006219
2529	34.10060262
2530	34.09380546
2531	34.08552135
2532	34.08551813
2533	34.08538307
2534	34.08537343
2535	34.08537503
2536	34.08509848
2537	34.08509688
2538	34.07899456
2539	34.07899295
2540	34.07899135
2541	34.07283968
2542	34.07101247
2543	34.07055082
2544	34.07011973
2545	34.07011973
2546	34.06976424
2547	34.06976585
2548	34.06976263
2549	34.06976424
2550	34.06976102
2551	34.06976102
2552	34.06946665
2553	34.06946183
2554	34.0693251
2555	34.06558493
2556	34.0655801
2557	34.06557688
2558	34.06557205
2559	34.06478053
2560	34.06477732
2561	34.06477732
2562	34.06477732
2563	34.06477732
2564	34.06101733
2565	34.06101573
2566	34.06101573
2567	34.06101573
2568	34.06101573
2569	34.06101573
2570	34.06059256
2571	34.06053303
2572	34.06053142
2573	34.05730521
2574	34.0573036
2575	34.05721671
2576	34.05721993
2577	34.05721993
2578	34.05721832
2579	34.05721832
2580	34.05720545
2581	34.05717809
2582	34.05341083
2583	34.05341244
2584	34.05341244
2585	34.05341405
2586	34.05341405
2587	34.05341405
2588	34.05318874
2589	34.05318874
2590	34.05311954
2591	34.04824124
2592	34.04763764
2593	34.04763764
2594	34.04763764
2595	34.04763764
2596	34.04763442
2597	34.04760384
2598	34.03679195
2599	34.03679356
2600	34.02692205
2601	34.02692205
2602	34.02692205
2603	34.02692044
2604	34.02325937
2605	34.02325614
2606	34.0230854
2607	34.0230854
2608	34.0230854
2609	34.0222043
2610	34.02218175
2611	34.01505152
2612	34.01438772
2613	34.01438772
2614	34.01335815
2615	34.01334043
2616	34.01332593
2617	34.01332593
2618	34.00106059
2619	34.00064313
2620	34.00008704
2621	33.99992263
2622	33.99992263
2623	33.99991135
2624	33.99990974
2625	33.97335182
2626	33.97334375
2627	33.97279851
2628	33.97280012
2629	33.96440905
2630	33.9603975
2631	33.95293633
2632	33.95286531
2633	33.94946421
2634	33.94944484
2635	33.94944161
2636	33.94939964
2637	33.94939642
2638	33.94271429
2639	33.94265939
2640	33.94265939
2641	33.94266101
2642	33.94265778
2643	33.94260773
2644	33.94257543
2645	33.93782173
2646	33.93782012
2647	33.93782173
2648	33.93781204
2649	33.93091282
2650	33.93091282
2651	33.93089021
2652	33.9306011
2653	33.93047027
2654	33.93047188
2655	33.93046865
2656	33.93046542
2657	33.93019246
2658	33.93011331
2659	33.92417536
2660	33.92415921
2661	33.9241172
2662	33.92028993
2663	33.9202867
2664	33.91936899
2665	33.91914118
2666	33.91453609
2667	33.91377983
2668	33.91377659
2669	33.89911176
2670	33.89897273
2671	33.89669637
2672	33.88905784
2673	33.88361895
2674	33.88279729
2675	33.88253365
2676	33.88251586
2677	33.88244792
2678	33.8823994
2679	33.88239778
2680	33.88231529
2681	33.87753372
2682	33.87752887
2683	33.8764725
2684	33.87397299
2685	33.87328701
2686	33.86353129
2687	33.86353129
2688	33.86328854
2689	33.86307977
2690	33.86122343
2691	33.86122019
2692	33.86091915
2693	33.85993348
2694	33.85874869
2695	33.8399176
2696	33.83631241
2697	33.82844802
2698	33.81809112
2699	33.81303628
2700	33.81267647
2701	33.81265054
2702	33.8117056
2703	33.80392789
2704	33.79730619
2705	33.79724457
2706	33.79724457
2707	33.79688945
2708	33.7968635
2709	33.79452676
2710	33.78897533
2711	33.78845955
2712	33.78820653
2713	33.78820004
2714	33.78816598
2715	33.78814002
2716	33.78147467
2717	33.77892108
2718	33.77887079
2719	33.77865176
2720	33.77200887
2721	33.7500037
2722	33.74257721
2723	33.74036665
2724	33.74010677
2725	33.74009865
2726	33.73987774
2727	33.73975267
2728	33.73973155
2729	33.73928324
2730	33.73928162
2731	33.73388031
2732	33.73387869
2733	33.73387544
2734	33.73385757
2735	33.73381695
2736	33.73048801
2737	33.73003795
2738	33.72814829
2739	33.72785256
2740	33.71522492
2741	33.7152103
2742	33.71306947
2743	33.71048631
2744	33.71039852
2745	33.71020343
2746	33.71016116
2747	33.69921011
2748	33.6991971
2749	33.69894015
2750	33.68763894
2751	33.68761779
2752	33.68761617
2753	33.68761617
2754	33.6871997
2755	33.68718506
2756	33.68025728
2757	33.68025728
2758	33.68025728
2759	33.67655689
2760	33.67655363
2761	33.67638276
2762	33.67133106
2763	33.67123178
2764	33.66861937
2765	33.66822546
2766	33.66243993
2767	33.6610056
2768	33.65052714
2769	33.65051899
2770	33.65046525
2771	33.65046525
2772	33.65046525
2773	33.64691632
2774	33.64687886
2775	33.64687886
2776	33.64683814
2777	33.64635927
2778	33.6411369
2779	33.6411255
2780	33.64107174
2781	33.64105382
2782	33.63871766
2783	33.63342403
2784	33.63342403
2785	33.63338818
2786	33.6182799
2787	33.61355044
2788	33.6134461
2789	33.61344283
2790	33.61223957
2791	33.61201294
2792	33.6101623
2793	33.6067624
2794	33.60143602
2795	33.60115222
2796	33.60113265
2797	33.60111797
2798	33.60105436
2799	33.6010511
2800	33.60104947
2801	33.60101685
2802	33.59466347
2803	33.59458028
2804	33.59455254
2805	33.58956522
2806	33.58696441
2807	33.58695299
2808	33.58409251
2809	33.58407456
2810	33.58397339
2811	33.58396686
2812	33.58395707
2813	33.58393422
2814	33.58386242
2815	33.58344793
2816	33.57612171
2817	33.5760303
2818	33.5759895
2819	33.57599113
2820	33.5689653
2821	33.56880205
2822	33.56878899
2823	33.56877266
2824	33.5687694
2825	33.56875797
2826	33.56875797
2827	33.56874491
2828	33.56874327
2829	33.56859634
2830	33.56858328
2831	33.56853267
2832	33.56849839
2833	33.56053041
2834	33.56053041
2835	33.56053041
2836	33.56020218
2837	33.55816251
2838	33.55811352
2839	33.55810699
2840	33.55721531
2841	33.55721367
2842	33.55720388
2843	33.55718754
2844	33.55468712
2845	33.55463159
2846	33.55242007
2847	33.55067069
2848	33.55066579
2849	33.55026069
2850	33.55025742
2851	33.5464071
2852	33.54625517
2853	33.54625517
2854	33.54625517
2855	33.54036854
2856	33.53801882
2857	33.53786032
2858	33.52961537
2859	33.52961537
2860	33.52961537
2861	33.52961537
2862	33.52961374
2863	33.52259945
2864	33.52257819
2865	33.52256675
2866	33.52253242
2867	33.51102617
2868	33.51102617
2869	33.51099837
2870	33.511
2871	33.51093949
2872	33.51088062
2873	33.51088062
2874	33.5095919
2875	33.50849613
2876	33.50846342
2877	33.50710591
2878	33.50703231
2879	33.50686221
2880	33.50686221
2881	33.50686221
2882	33.50557988
2883	33.50557825
2884	33.50555208
2885	33.50554881
2886	33.50553899
2887	33.50356143
2888	33.50356143
2889	33.50355161
2890	33.50341421
2891	33.50334714
2892	33.50092449
2893	33.50090159
2894	33.49108977
2895	33.49105867
2896	33.49099977
2897	33.48622287
2898	33.48587591
2899	33.48586282
2900	33.48585791
2901	33.47716471
2902	33.47715161
2903	33.47711232
2904	33.47303747
2905	33.471708
2906	33.471708
2907	33.46252307
2908	33.46076244
2909	33.46037099
2910	33.46035461
2911	33.45991402
2912	33.4596405
2913	33.4554554
2914	33.45133368
2915	33.45082088
2916	33.44264461
2917	33.43683644
2918	33.42322983
2919	33.42250017
2920	33.41462694
2921	33.4146253
2922	33.41364615
2923	33.41363959
2924	33.41348377
2925	33.41348377
2926	33.41329679
2927	33.41323775
2928	33.41323939
2929	33.41035583
2930	33.41034927
2931	33.41024429
2932	33.41023117
2933	33.41017212
2934	33.41015572
2935	33.41014915
2936	33.40860229
2937	33.40204824
2938	33.40204168
2939	33.4020384
2940	33.40203348
2941	33.4019859
2942	33.40098668
2943	33.40095058
2944	33.39660552
2945	33.39657106
2946	33.38473084
2947	33.38305967
2948	33.38289058
2949	33.38287581
2950	33.38287417
2951	33.37879766
2952	33.36802692
2953	33.36745208
2954	33.36744879
2955	33.36721721
2956	33.36721064
2957	33.3671006
2958	33.36707924
2959	33.36706282
2960	33.36702012
2961	33.36700533
2962	33.36554352
2963	33.36551232
2964	33.36549753
2965	33.36549753
2966	33.36549261
2967	33.36548932
2968	33.36548768
2969	33.36548768
2970	33.36548111
2971	33.36415885
2972	33.36400116
2973	33.36399952
2974	33.36221397
2975	33.36215155
2976	33.35879866
2977	33.35877895
2978	33.35875759
2979	33.35852759
2980	33.3585243
2981	33.3581333
2982	33.35803144
2983	33.35754186
2984	33.35753857
2985	33.357532
2986	33.35751228
2987	33.35750407
2988	33.35745314
2989	33.34620712
2990	33.34616275
2991	33.34608222
2992	33.34607893
2993	33.34604442
2994	33.34600004
2995	33.34569764
2996	33.34570093
2997	33.34569764
2998	33.34569764
2999	33.34569764
3000	33.34568942
3001	33.34568942
3002	33.34562861
3003	33.34551357
3004	33.34551192
3005	33.34512898
3006	33.34476083
3007	33.34475919
3008	33.34012572
3009	33.34010271
3010	33.34008298
3011	33.34008134
3012	33.34007148
3013	33.34005504
3014	33.3369383
3015	33.33678048
3016	33.33660787
3017	33.3356297
3018	33.33556559
3019	33.33555079
3020	33.32476936
3021	33.32372178
3022	33.32372178
3023	33.31852779
3024	33.31851793
3025	33.31851628
3026	33.31849819
3027	33.31848338
3028	33.31848338
3029	33.31847516
3030	33.31847187
3031	33.31832383
3032	33.31832219
3033	33.31832219
3034	33.31454705
3035	33.31453389
3036	33.31452896
3037	33.31364392
3038	33.30986167
3039	33.30985838
3040	33.30986002
3041	33.30986002
3042	33.30985838
3043	33.30204904
3044	33.30204575
3045	33.29989481
3046	33.29988329
3047	33.29970555
3048	33.29970555
3049	33.29970226
3050	33.29970226
3051	33.29969897
3052	33.29968745
3053	33.2996858
3054	33.29968415
3055	33.29968251
3056	33.29892709
3057	33.29891393
3058	33.2989057
3059	33.29877568
3060	33.29873124
3061	33.29872795
3062	33.2987263
3063	33.29860451
3064	33.28900964
3065	33.28899647
3066	33.28899318
3067	33.28771234
3068	33.28770904
3069	33.28770575
3070	33.28769423
3071	33.28761356
3072	33.2876152
3073	33.2876152
3074	33.28761026
3075	33.28760697
3076	33.28760038
3077	33.28759874
3078	33.28745056
3079	33.28664713
3080	33.2866356
3081	33.28663725
3082	33.28663395
3083	33.28659444
3084	33.2865895
3085	33.28658292
3086	33.28647754
3087	33.28644462
3088	33.28644626
3089	33.28644626
3090	33.28644297
3091	33.28643309
3092	33.28639687
3093	33.28291285
3094	33.28265763
3095	33.27377958
3096	33.27378122
3097	33.27378122
3098	33.27377958
3099	33.27377628
3100	33.27359181
3101	33.27212755
3102	33.26514298
3103	33.26485797
3104	33.2648003
3105	33.26476076
3106	33.26476076
3107	33.26475747
3108	33.26469157
3109	33.26469157
3110	33.26468992
3111	33.26468498
3112	33.26467345
3113	33.2646718
3114	33.26467015
3115	33.26466686
3116	33.26001234
3117	33.2557395
3118	33.25571149
3119	33.2557049
3120	33.25570325
3121	33.2557016
3122	33.2555846
3123	33.25558295
3124	33.2555813
3125	33.25438816
3126	33.2433694
3127	33.2433661
3128	33.2433661
3129	33.23858495
3130	33.23851735
3131	33.23798313
3132	33.23798148
3133	33.2379617
3134	33.2379617
3135	33.22968687
3136	33.22964729
3137	33.22964399
3138	33.22946093
3139	33.2250621
3140	33.22497138
3141	33.22484107
3142	33.22483942
3143	33.22483942
3144	33.22333836
3145	33.22333836
3146	33.22184219
3147	33.22184054
3148	33.22184054
3149	33.22183724
3150	33.22183889
3151	33.22171847
3152	33.22159475
3153	33.22153041
3154	33.22153206
3155	33.22153041
3156	33.21653493
3157	33.21636664
3158	33.21636829
3159	33.2162528
3160	33.20597067
3161	33.20582378
3162	33.20543263
3163	33.20538642
3164	33.2049408
3165	33.2007236
3166	33.20072195
3167	33.20072195
3168	33.19974473
3169	33.19969026
3170	33.19253525
3171	33.18944428
3172	33.18743467
3173	33.18743467
3174	33.18742972
3175	33.18732734
3176	33.18732734
3177	33.18215659
3178	33.18215329
3179	33.18215329
3180	33.17767551
3181	33.17766394
3182	33.17764743
3183	33.17764082
3184	33.17763917
3185	33.17763751
3186	33.1776243
3187	33.17761934
3188	33.17761934
3189	33.17760117
3190	33.17616901
3191	33.17435353
3192	33.17435353
3193	33.17435353
3194	33.17435353
3195	33.16895441
3196	33.16895441
3197	33.16895606
3198	33.16895606
3199	33.16895441
3200	33.1618787
3201	33.16118625
3202	33.1611846
3203	33.16115155
3204	33.15964926
3205	33.15964926
3206	33.15581969
3207	33.15579159
3208	33.1557949
3209	33.15578333
3210	33.15576349
3211	33.15576349
3212	33.15274845
3213	33.15251206
3214	33.15148052
3215	33.15148052
3216	33.15051343
3217	33.15051674
3218	33.15009518
3219	33.15009683
3220	33.14669438
3221	33.1466547
3222	33.14592391
